TIPO,ENTIDAD,EJERCICIO,ORGÁNICO,PROGRAMA,ECONÓMICO,IMPORTE
"G","77777",2015,"18","9231","13100",1
"G","77777",2015,"18","9231","13200",1
"G","77777",2015,"18","9231","14300",1
"G","77777",2015,"18","9231","14301",1
"G","77777",2015,"18","9231","15000","8588,13"
"G","77777",2015,"18","9231","15100",1
"G","77777",2015,"18","9231","15200",1
"G","77777",2015,"18","9231","15300",1
"G","77777",2015,"18","9231","16000","46834,74"
"G","77777",2015,"18","9231","16009",1
"G","77777",2015,"18","9231","16101",1
"G","77777",2015,"18","9231","16104",1
"G","77777",2015,"18","9231","16105",1
"G","77777",2015,"18","9231","16200",1
"G","77777",2015,"18","9231","16205",1
"G","77777",2015,"18","9231","16206",1
"G","77777",2015,"18","9231","16209",36
"G","77777",2015,"18","9231","16400",135
"G","77777",2015,"18","9311","10000",1
"G","77777",2015,"18","9311","10100",1
"G","77777",2015,"18","9311","11000",1
"G","77777",2015,"18","9311","12000","211363,21"
"G","77777",2015,"18","9311","12001","55442,74"
"G","77777",2015,"18","9311","12002",1
"G","77777",2015,"18","9311","12003","125945,52"
"G","77777",2015,"18","9311","12004","177858,67"
"G","77777",2015,"18","9311","12005","9736,73"
"G","77777",2015,"18","9311","12006","100323,37"
"G","77777",2015,"18","9311","12009",1
"G","77777",2015,"18","9311","12100","229476,01"
"G","77777",2015,"18","9311","12101","638700,04"
"G","77777",2015,"18","9311","12103","24522,12"
"G","77777",2015,"18","9311","12200",1
"G","77777",2015,"18","9311","12400",1
"G","77777",2015,"18","9311","12406",1
"G","77777",2015,"18","9311","12409",1
"G","77777",2015,"18","9311","13000","33181,1"
"G","77777",2015,"18","9311","13001","118,6"
"G","77777",2015,"18","9311","13002","1797,62"
"G","77777",2015,"18","9311","13100",1
"G","77777",2015,"18","9311","13200",1
"G","77777",2015,"18","9311","14300",1
"G","77777",2015,"18","9311","14301",1
"G","77777",2015,"18","9311","15000","117728,33"
"G","77777",2015,"18","9311","15100","2414,65"
"G","77777",2015,"18","9311","15200",1
"G","77777",2015,"18","9311","15300",1
"G","77777",2015,"18","9311","16000","403821,56"
"G","77777",2015,"18","9311","16009",1
"G","77777",2015,"18","9311","16101",1
"G","77777",2015,"18","9311","16104",1
"G","77777",2015,"18","9311","16105",1
"G","77777",2015,"18","9311","16200",1
"G","77777",2015,"18","9311","16205",1
"G","77777",2015,"18","9311","16206",1
"G","77777",2015,"18","9311","16209","1685,28"
"G","77777",2015,"18","9311","16400","1198,4"
"G","77777",2015,"18","9311","22001","1991,71"
"G","77777",2015,"18","9311","22104",1
"G","77777",2015,"18","9311","22201",30
"G","77777",2015,"18","9311","22204",30
"G","77777",2015,"18","9311","22601",100
"G","77777",2015,"18","9311","22699",100
"G","77777",2015,"18","9311","23010",400
"G","77777",2015,"18","9311","23020",500
"G","77777",2015,"18","9311","23110",400
"G","77777",2015,"18","9311","23120",500
"G","77777",2015,"18","9312","10000",1
"G","77777",2015,"18","9312","10100","80149,14"
"G","77777",2015,"18","9312","11000",1
"G","77777",2015,"18","9312","12000","224410,27"
"G","77777",2015,"18","9312","12001","38413,38"
"G","77777",2015,"18","9312","12002",1
"G","77777",2015,"18","9312","12003","61399,04"
"G","77777",2015,"18","9312","12004","173191,29"
"G","77777",2015,"18","9312","12005","29237,39"
"G","77777",2015,"18","9312","12006","99495,73"
"G","77777",2015,"18","9312","12009","126,22"
"G","77777",2015,"18","9312","12100","212996,07"
"G","77777",2015,"18","9312","12101","585403,9"
"G","77777",2015,"18","9312","12103","5372,01"
"G","77777",2015,"18","9312","12200",1
"G","77777",2015,"18","9312","12400",1
"G","77777",2015,"18","9312","12406",1
"G","77777",2015,"18","9312","12409",1
"G","77777",2015,"18","9312","13000","48951,47"
"G","77777",2015,"18","9312","13001",1
"G","77777",2015,"18","9312","13002","26770,26"
"G","77777",2015,"18","9312","13100","15254,17"
"G","77777",2015,"18","9312","13200",1
"G","77777",2015,"18","9312","14300",1
"G","77777",2015,"18","9312","14301",1
"G","77777",2015,"18","9312","15000","89777,17"
"G","77777",2015,"18","9312","15100","454,81"
"G","77777",2015,"18","9312","15200",1
"G","77777",2015,"18","9312","15300",1
"G","77777",2015,"18","9312","16000","434418,77"
"G","77777",2015,"18","9312","16009",1
"G","77777",2015,"18","9312","16101",1
"G","77777",2015,"18","9312","16104",1
"G","77777",2015,"18","9312","16105",1
"G","77777",2015,"18","9312","16200",1
"G","77777",2015,"18","9312","16205",1
"G","77777",2015,"18","9312","16206",1
"G","77777",2015,"18","9312","16209","1613,28"
"G","77777",2015,"18","9312","16400","1156,74"
"G","77777",2015,"18","9312","22000",1
"G","77777",2015,"18","9312","22001",4000
"G","77777",2015,"18","9312","22104",1500
"G","77777",2015,"18","9312","22199",150
"G","77777",2015,"18","9312","22500",6000
"G","77777",2015,"18","9312","22601",900
"G","77777",2015,"18","9312","22603",125000
"G","77777",2015,"18","9312","22699",400
"G","77777",2015,"18","9312","22706",28000
"G","77777",2015,"18","9312","22799",92201
"G","77777",2015,"18","9312","23000",900
"G","77777",2015,"18","9312","23010",900
"G","77777",2015,"18","9312","23020",900
"G","77777",2015,"18","9312","23100",2250
"G","77777",2015,"18","9312","23110",900
"G","77777",2015,"18","9312","23120",900
"G","77777",2015,"18","9312","24000",1
"G","77777",2015,"18","9312","48900","7455,98"
"G","77777",2015,"18","9312","62300",10000
"G","77777",2015,"18","9312","62500",30000
"G","77777",2015,"18","9321","10000",1
"G","77777",2015,"18","9321","10100",1
"G","77777",2015,"18","9321","11000",1
"G","77777",2015,"18","9321","12000","106123,18"
"G","77777",2015,"18","9321","12001","51583,85"
"G","77777",2015,"18","9321","12002",1
"G","77777",2015,"18","9321","12003","198145,4"
"G","77777",2015,"18","9321","12004","74534,81"
"G","77777",2015,"18","9321","12005",1
"G","77777",2015,"18","9321","12006","80631,69"
"G","77777",2015,"18","9321","12009",1
"G","77777",2015,"18","9321","12100","151999,88"
"G","77777",2015,"18","9321","12101","467474,72"
"G","77777",2015,"18","9321","12103","13020,6"
"G","77777",2015,"18","9321","12200","1319,05"
"G","77777",2015,"18","9321","12400",1
"G","77777",2015,"18","9321","12406",1
"G","77777",2015,"18","9321","12409",1
"G","77777",2015,"18","9321","13000",1
"G","77777",2015,"18","9321","13001",1
"G","77777",2015,"18","9321","13002",1
"G","77777",2015,"18","9321","13100",1
"G","77777",2015,"18","9321","13200",1
"G","77777",2015,"18","9321","14300",1
"G","77777",2015,"18","9321","14301",1
"G","77777",2015,"18","9321","15000","106842,25"
"G","77777",2015,"18","9321","15100",1
"G","77777",2015,"18","9321","15200",1
"G","77777",2015,"18","9321","15300",1
"G","77777",2015,"18","9321","16000","334183,32"
"G","77777",2015,"18","9321","16009",1
"G","77777",2015,"18","9321","16101",1
"G","77777",2015,"18","9321","16104",1
"G","77777",2015,"18","9321","16105",1
"G","77777",2015,"18","9321","16200",1
"G","77777",2015,"18","9321","16205",1
"G","77777",2015,"18","9321","16206",1
"G","77777",2015,"18","9321","16209",1
"G","77777",2015,"18","9321","16400",492
"G","77777",2015,"18","9321","48100",10800
"G","77777",2015,"18","9321","48900",1050000
"G","77777",2015,"18","9341","31100",250000
"G","77777",2015,"18","9342","10000",1
"G","77777",2015,"18","9342","10100",1
"G","77777",2015,"18","9342","11000",1
"G","77777",2015,"18","9342","12000","99111,09"
"G","77777",2015,"18","9342","12001","30716,46"
"G","77777",2015,"18","9342","12002",1
"G","77777",2015,"18","9342","12003","14767,38"
"G","77777",2015,"18","9342","12004","68820,36"
"G","77777",2015,"18","9342","12005","9750,33"
"G","77777",2015,"18","9342","12006","27535,87"
"G","77777",2015,"18","9342","12009",1
"G","77777",2015,"18","9342","12100","85273,64"
"G","77777",2015,"18","9342","12101","264584,72"
"G","77777",2015,"18","9342","12103","5799,36"
"G","77777",2015,"18","9342","12200",1
"G","77777",2015,"18","9342","12400",1
"G","77777",2015,"18","9342","12406",1
"G","77777",2015,"18","9342","12409",1
"G","77777",2015,"18","9342","13000",1
"G","77777",2015,"18","9342","13001",1
"G","77777",2015,"18","9342","13002",1
"G","77777",2015,"18","9342","13100",1
"G","77777",2015,"18","9342","13200",1
"G","77777",2015,"18","9342","14300",1
"G","77777",2015,"18","9342","14301",1
"G","77777",2015,"18","9342","15000","17030,19"
"G","77777",2015,"18","9342","15100",1
"G","77777",2015,"18","9342","15200",1
"G","77777",2015,"18","9342","15300",1
"G","77777",2015,"18","9342","16000","141815,8"
"G","77777",2015,"18","9342","16009",1
"G","77777",2015,"18","9342","16101",1
"G","77777",2015,"18","9342","16104",1
"G","77777",2015,"18","9342","16105",1
"G","77777",2015,"18","9342","16200",1
"G","77777",2015,"18","9342","16205",1
"G","77777",2015,"18","9342","16206",1
"G","77777",2015,"18","9342","16209",1
"G","77777",2015,"18","9342","16400",360
"G","77777",2015,"18","9342","22001","872,1"
"G","77777",2015,"18","9342","22002","12061,66"
"G","77777",2015,"18","9342","22104",350
"G","77777",2015,"18","9342","22699","279,9"
"G","77777",2015,"18","9342","23010","377,2"
"G","77777",2015,"18","9342","23110",449
"G","77777",2015,"19","1641","10000",1
"G","77777",2015,"19","1641","10100",1
"G","77777",2015,"19","1641","11000",1
"G","77777",2015,"19","1641","12000",1
"G","77777",2015,"19","1641","12001",1
"G","77777",2015,"19","1641","12002",1
"G","77777",2015,"19","1641","12003","12555,45"
"G","77777",2015,"19","1641","12004",1
"G","77777",2015,"19","1641","12005",1
"G","77777",2015,"19","1641","12006","3718,22"
"G","77777",2015,"19","1641","12009",1
"G","77777",2015,"19","1641","12100","5276,4"
"G","77777",2015,"19","1641","12101","8226,6"
"G","77777",2015,"19","1641","12103","10693,56"
"G","77777",2015,"19","1641","12200",1
"G","77777",2015,"19","1641","12400",1
"G","77777",2015,"19","1641","12406",1
"G","77777",2015,"19","1641","12409",1
"G","77777",2015,"19","1641","13000",1
"G","77777",2015,"19","1641","13001",1
"G","77777",2015,"19","1641","13002",1
"G","77777",2015,"19","1641","13100",1
"G","77777",2015,"19","1641","13200",1
"G","77777",2015,"19","1641","14300",1
"G","77777",2015,"19","1641","14301",1
"G","77777",2015,"19","1641","15000","1166,3"
"G","77777",2015,"19","1641","15100",1
"G","77777",2015,"19","1641","15200",1
"G","77777",2015,"19","1641","15300",1
"G","77777",2015,"19","1641","16000","13223,4"
"G","77777",2015,"19","1641","16009",1
"G","77777",2015,"19","1641","16101",1
"G","77777",2015,"19","1641","16104",1
"G","77777",2015,"19","1641","16105",1
"G","77777",2015,"19","1641","16200",1
"G","77777",2015,"19","1641","16205",1
"G","77777",2015,"19","1641","16206",1
"G","77777",2015,"19","1641","16209",1
"G","77777",2015,"19","1641","16400",1
"G","77777",2015,"19","1641","44900",70000
"G","77777",2015,"19","3111","10000",1
"G","77777",2015,"19","3111","10100",1
"G","77777",2015,"19","3111","11000",1
"G","77777",2015,"19","3111","12000","221474,77"
"G","77777",2015,"19","3111","12001","16060,14"
"G","77777",2015,"19","3111","12002",1
"G","77777",2015,"19","3111","12003","14266,74"
"G","77777",2015,"19","3111","12004","32585,89"
"G","77777",2015,"19","3111","12005","9800,69"
"G","77777",2015,"19","3111","12006","62935,1"
"G","77777",2015,"19","3111","12009","125,03"
"G","77777",2015,"19","3111","12100","106879,08"
"G","77777",2015,"19","3111","12101","199475,82"
"G","77777",2015,"19","3111","12103","44220,28"
"G","77777",2015,"19","3111","12200","5885,09"
"G","77777",2015,"19","3111","12400",1
"G","77777",2015,"19","3111","12406",1
"G","77777",2015,"19","3111","12409",1
"G","77777",2015,"19","3111","13000",1
"G","77777",2015,"19","3111","13001",1
"G","77777",2015,"19","3111","13002","109,59"
"G","77777",2015,"19","3111","13100",1
"G","77777",2015,"19","3111","13200","233,26"
"G","77777",2015,"19","3111","14300",1
"G","77777",2015,"19","3111","14301",1
"G","77777",2015,"19","3111","15000",32517
"G","77777",2015,"19","3111","15100","1023,15"
"G","77777",2015,"19","3111","15200",1
"G","77777",2015,"19","3111","15300",1
"G","77777",2015,"19","3111","16000","207539,94"
"G","77777",2015,"19","3111","16009",1
"G","77777",2015,"19","3111","16101",1
"G","77777",2015,"19","3111","16104",1
"G","77777",2015,"19","3111","16105",1
"G","77777",2015,"19","3111","16200",1
"G","77777",2015,"19","3111","16205",1
"G","77777",2015,"19","3111","16206",1
"G","77777",2015,"19","3111","16209",1
"G","77777",2015,"19","3111","16400","527,64"
"G","77777",2015,"19","3114","10000",1
"G","77777",2015,"19","3114","10100",1
"G","77777",2015,"19","3114","11000",1
"G","77777",2015,"19","3114","12000",1
"G","77777",2015,"19","3114","12001","69426,73"
"G","77777",2015,"19","3114","12002",1
"G","77777",2015,"19","3114","12003",1
"G","77777",2015,"19","3114","12004",1
"G","77777",2015,"19","3114","12005",1
"G","77777",2015,"19","3114","12006","9104,58"
"G","77777",2015,"19","3114","12009",1
"G","77777",2015,"19","3114","12100","23268,2"
"G","77777",2015,"19","3114","12101","48435,16"
"G","77777",2015,"19","3114","12103",1
"G","77777",2015,"19","3114","12200","1872,3"
"G","77777",2015,"19","3114","12400",1
"G","77777",2015,"19","3114","12406",1
"G","77777",2015,"19","3114","12409",1
"G","77777",2015,"19","3114","13000","22516,04"
"G","77777",2015,"19","3114","13001",1
"G","77777",2015,"19","3114","13002","18666,5"
"G","77777",2015,"19","3114","13100",1
"G","77777",2015,"19","3114","13200","407,96"
"G","77777",2015,"19","3114","14300",1
"G","77777",2015,"19","3114","14301",1
"G","77777",2015,"19","3114","15000","5804,73"
"G","77777",2015,"19","3114","15100",1
"G","77777",2015,"19","3114","15200",1
"G","77777",2015,"19","3114","15300",1
"G","77777",2015,"19","3114","16000","54426,9"
"G","77777",2015,"19","3114","16009",1
"G","77777",2015,"19","3114","16101",1
"G","77777",2015,"19","3114","16104",1
"G","77777",2015,"19","3114","16105",1
"G","77777",2015,"19","3114","16200",1
"G","77777",2015,"19","3114","16205",1
"G","77777",2015,"19","3114","16206",1
"G","77777",2015,"19","3114","16209",1
"G","77777",2015,"19","3114","16400",1
"G","77777",2015,"19","3114","22604",3199
"G","77777",2015,"19","3114","22700",20000
"G","77777",2015,"19","3114","22706",1
"G","77777",2015,"19","3114","22799",1
"G","77777",2015,"19","4301","10000",1
"G","77777",2015,"19","4301","10100",1
"G","77777",2015,"19","4301","11000",1
"G","77777",2015,"19","4301","12000","40404,51"
"G","77777",2015,"19","4301","12001","17889,52"
"G","77777",2015,"19","4301","12002",1
"G","77777",2015,"19","4301","12003","41088,93"
"G","77777",2015,"19","4301","12004","45345,38"
"G","77777",2015,"19","4301","12005","39152,4"
"G","77777",2015,"19","4301","12006","34551,99"
"G","77777",2015,"19","4301","12009","101,36"
"G","77777",2015,"19","4301","12100","71755,4"
"G","77777",2015,"19","4301","12101","163476,5"
"G","77777",2015,"19","4301","12103","44775,41"
"G","77777",2015,"19","4301","12200","5856,65"
"G","77777",2015,"19","4301","12400",1
"G","77777",2015,"19","4301","12406",1
"G","77777",2015,"19","4301","12409",1
"G","77777",2015,"19","4301","13000","20746,72"
"G","77777",2015,"19","4301","13001",1
"G","77777",2015,"19","4301","13002","28023,69"
"G","77777",2015,"19","4301","13100",1
"G","77777",2015,"19","4301","13200","588,88"
"G","77777",2015,"19","4301","14300",1
"G","77777",2015,"19","4301","14301",1
"G","77777",2015,"19","4301","15000","45791,92"
"G","77777",2015,"19","4301","15100",1
"G","77777",2015,"19","4301","15200",1
"G","77777",2015,"19","4301","15300",1
"G","77777",2015,"19","4301","16000","164811,01"
"G","77777",2015,"19","4301","16009",1
"G","77777",2015,"19","4301","16101",1
"G","77777",2015,"19","4301","16104",1
"G","77777",2015,"19","4301","16105",1
"G","77777",2015,"19","4301","16200",1
"G","77777",2015,"19","4301","16205",1
"G","77777",2015,"19","4301","16206",1
"G","77777",2015,"19","4301","16209","3197,28"
"G","77777",2015,"19","4301","16400","419,07"
"G","77777",2015,"19","4301","21000",1
"G","77777",2015,"19","4301","22199",3000
"G","77777",2015,"19","4301","22602",1
"G","77777",2015,"19","4301","22706",20000
"G","77777",2015,"19","4301","22799",41000
"G","77777",2015,"19","4302","10000",1
"G","77777",2015,"19","4302","10100",1
"G","77777",2015,"19","4302","11000",1
"G","77777",2015,"19","4302","12000","55669,66"
"G","77777",2015,"19","4302","12001","32948,53"
"G","77777",2015,"19","4302","12002",1
"G","77777",2015,"19","4302","12003","29034,12"
"G","77777",2015,"19","4302","12004","95830,47"
"G","77777",2015,"19","4302","12005","9746,25"
"G","77777",2015,"19","4302","12006","24890,45"
"G","77777",2015,"19","4302","12009",1
"G","77777",2015,"19","4302","12100","83366,56"
"G","77777",2015,"19","4302","12101","175876,36"
"G","77777",2015,"19","4302","12103",8814
"G","77777",2015,"19","4302","12200","282,15"
"G","77777",2015,"19","4302","12400",1
"G","77777",2015,"19","4302","12406",1
"G","77777",2015,"19","4302","12409",1
"G","77777",2015,"19","4302","13000",1
"G","77777",2015,"19","4302","13001",1
"G","77777",2015,"19","4302","13002",1
"G","77777",2015,"19","4302","13100",1
"G","77777",2015,"19","4302","13200",1
"G","77777",2015,"19","4302","14300",1
"G","77777",2015,"19","4302","14301",1
"G","77777",2015,"19","4302","15000","31961,99"
"G","77777",2015,"19","4302","15100",1
"G","77777",2015,"19","4302","15200",1
"G","77777",2015,"19","4302","15300",1
"G","77777",2015,"19","4302","16000","152811,64"
"G","77777",2015,"19","4302","16009",1
"G","77777",2015,"19","4302","16101",1
"G","77777",2015,"19","4302","16104",1
"G","77777",2015,"19","4302","16105",1
"G","77777",2015,"19","4302","16200",1
"G","77777",2015,"19","4302","16205",1
"G","77777",2015,"19","4302","16206",1
"G","77777",2015,"19","4302","16209",1
"G","77777",2015,"19","4302","16400",540
"G","77777",2015,"19","4302","22706",22000
"G","77777",2015,"19","4302","22799",1
